Time,Var2,Var3,Var4,Var5,Var6,Var7,LABEL
0.01905,3117.057887,-18584.03801,15466.98012,3.303303598,-5.219992318,1.91668872,0
0.0191,3486.81248,-18715.00985,15228.19737,3.373490807,-5.216908593,1.843417786,0
0.01915,3855.503495,-18839.39853,14983.89504,3.4434705,-5.212243735,1.768773235,0
0.0192,4223.004494,-18957.16544,14734.16095,3.51384788,-5.206275679,1.692427799,0
0.01925,4589.178877,-19068.27035,14479.09148,3.585123694,-5.199251094,1.6141274,0
0.0193,4953.871854,-19172.66643,14218.79457,3.657652922,-5.191365309,1.533712387,0
0.01935,5316.923416,-19270.30699,13953.38357,3.731619177,-5.182747731,1.451128554,0
0.0194,5678.159604,-19361.13985,13682.98024,3.80702113,-5.173452439,1.36643131,0
0.01945,6037.408423,-19445.11582,13407.7074,3.883676697,-5.16345585,1.279779153,0
0.0195,6394.491818,-19522.18329,13127.69147,3.96123987,-5.152660359,1.191420488,0
0.01955,6749.240814,-19592.29658,12843.05577,4.039231898,-5.140904269,1.10167237,0
0.0196,7101.48926,-19655.41164,12553.92238,4.117081485,-5.127976613,1.010895127,0
0.01965,7451.084911,-19711.49236,12260.40745,4.194171845,-5.113635502,0.919463657,0
0.0197,7797.885452,-19760.50803,11962.62258,4.26989027,-5.097628837,0.827738567,0
0.01975,8141.763568,-19802.43633,11660.67276,4.34367553,-5.079714778,0.736039248,0
0.0198,8482.605196,-19837.26275,11354.65755,4.415060616,-5.059681505,0.644620889,0
0.01985,8820.308392,-19864.97987,11044.67147,4.483705688,-5.037363208,0.55365752,0
0.0199,9154.783333,-19885.58863,10730.8053,4.549420798,-5.012652732,0.463231934,0
0.01995,9485.946428,-19899.09435,10413.14793,4.612174914,-4.985508262,0.373333347,0
0.02,9813.721448,-19905.50948,10091.78803,4.67209244,-4.955955307,0.283862866,0
0.02005,10138.03132,-19904.84749,9766.816173,4.729436863,-4.924082455,0.194645592,0
0.0201,10458.79988,-19897.12664,9438.326752,4.784583446,-4.890032721,0.105449274,0
